Time_(sec),Volume_(cm3),Temperature_(K),Pressure_(bar)
      0.03153074000000000,        42.72769000000000,        799.7568000000000,        29.46049000000000
      0.03155804000000000,        42.68158000000000,        799.9958000000000,        29.50113000000000
      0.03157945000000000,        42.64731000000000,        800.1736000000000,        29.53139000000000
      0.03160639000000000,        42.60668000000000,        800.3846000000000,        29.56734000000000
      0.03163319000000000,        42.56889000000000,        800.5810000000000,        29.60085000000000
      0.03165487000000000,        42.54028000000000,        800.7299000000000,        29.62627000000000
      0.03167643000000000,        42.51355000000000,        800.8691000000000,        29.65004000000000
      0.03169895000000000,        42.48743000000000,        801.0051999999999,        29.67330000000000
      0.03171982000000000,        42.46493000000000,        801.1226000000000,        29.69337000000000
      0.03174239000000000,        42.44246000000000,        801.2397999999999,        29.71343000000000
      0.03177082000000000,        42.41678000000000,        801.3738000000000,        29.73638000000000
      0.03179692000000000,        42.39588000000000,        801.4831000000000,        29.75509000000000
      0.03182060000000000,        42.37906000000000,        801.5709000000001,        29.77016000000000
      0.03184628000000000,        42.36323000000000,        801.6537000000000,        29.78435000000000
      0.03186976000000000,        42.35083000000000,        801.7186000000000,        29.79548000000000
      0.03189115000000000,        42.34136000000000,        801.7681000000000,        29.80397000000000
      0.03191498000000000,        42.33282000000000,        801.8128000000000,        29.81165000000000
      0.03194090000000000,        42.32587000000000,        801.8491000000000,        29.81788000000000
      0.03196692000000000,        42.32144000000000,        801.8723000000000,        29.82186000000000
      0.03199046000000000,        42.31955000000000,        801.8821000000000,        29.82354000000000
      0.03200000000000000,        42.31938000000000,        801.8830000000000,        29.82370000000000
      0.03280000000000000,        42.13100000000000,        802.8726000000000,        29.99402000000000
      0.03304502000000000,        42.12282000000000,        802.9156000000000,        30.00144000000000
      0.03318972000000000,        42.12497000000000,        802.9043000000000,        29.99948000000000
      0.03328964000000000,        42.14891000000000,        802.7782000000000,        29.97774000000000
      0.03338989000000000,        42.17835000000000,        802.6233000000000,        29.95103000000000
      0.03348997000000000,        42.18776000000000,        802.5738000000000,        29.94251000000000
      0.03359216000000000,        42.16980000000000,        802.6684000000000,        29.95880000000000
      0.03360000000000000,        42.16807000000000,        802.6775000000000,        29.96037000000000
      0.03370761000000000,        42.14931000000000,        802.7762000000000,        29.97739000000000
      0.03388939000000000,        42.15532000000000,        802.7446000000000,        29.97194000000000
      0.03399052000000000,        42.16791000000000,        802.6779000000000,        29.96045000000000
      0.03418991000000000,        42.22507000000000,        802.3777000000000,        29.90874000000000
      0.03429012000000000,        42.23224000000000,        802.3400000000000,        29.90226000000000
      0.03439052000000000,        42.25544000000000,        802.2182000000000,        29.88132000000000
      0.03440000000000000,        42.25679000000000,        802.2111000000000,        29.88009000000000
      0.03454348000000000,        42.27044000000000,        802.1395000000000,        29.86778000000000
      0.03469430000000000,        42.28429000000000,        802.0667000000000,        29.85527000000000
      0.03488966000000000,        42.31777000000000,        801.8912000000000,        29.82512000000000
      0.03503485000000000,        42.33690000000000,        801.7908000000000,        29.80789000000000
      0.03518889000000000,        42.36873000000000,        801.6242000000000,        29.77931000000000
      0.03520000000000000,        42.37097000000000,        801.6125000000000,        29.77731000000000
      0.03539223000000000,        42.40935000000000,        801.4118000000000,        29.74290000000000
      0.03557729000000000,        42.45640000000000,        801.1661000000000,        29.70084000000000
      0.03568837000000000,        42.46621000000000,        801.1149000000000,        29.69207000000000
      0.03579052000000000,        42.47160000000000,        801.0867000000000,        29.68726000000000
      0.03589458000000000,        42.49760000000000,        800.9512000000000,        29.66408000000000
      0.03600000000000000,        42.51677000000000,        800.8513000000000,        29.64702000000000
      0.03619242000000000,        42.55054000000000,        800.6753000000000,        29.61697000000000
      0.03629121000000000,        42.57567000000000,        800.5445999999999,        29.59467000000000
      0.03648848000000000,        42.59944000000000,        800.4210000000000,        29.57359000000000
      0.03659329000000000,        42.62281000000000,        800.2995000000000,        29.55288000000000
      0.03670311000000000,        42.64152000000000,        800.2024000000000,        29.53633000000000
      0.03680000000000000,        42.65040000000000,        800.1562000000000,        29.52847000000000
      0.03698896000000000,        42.68208000000000,        799.9918000000000,        29.50049000000000
      0.03722266000000000,        42.72059000000000,        799.7925000000000,        29.46660000000000
      0.03739324000000000,        42.75063000000000,        799.6369000000000,        29.44017000000000
      0.03758833000000000,        42.78047000000000,        799.4825000000000,        29.41396000000000
      0.03760000000000000,        42.78192000000000,        799.4751000000000,        29.41269000000000
      0.03779000000000000,        42.80508000000000,        799.3553000000001,        29.39237000000000
      0.03798165000000000,        42.83730000000000,        799.1888000000000,        29.36415000000000
      0.03809002000000000,        42.85022000000000,        799.1221000000000,        29.35284000000000
      0.03820126000000000,        42.87060000000000,        799.0169000000000,        29.33502000000000
      0.03832106000000000,        42.89097000000000,        798.9118999999999,        29.31724000000000
      0.03840000000000000,        42.89778000000000,        798.8768000000000,        29.31130000000000
      0.03858885000000000,        42.92138000000000,        798.7551000000000,        29.29071000000000
      0.03869058000000000,        42.93273000000000,        798.6966000000000,        29.28083000000000
      0.03885674000000000,        42.95923000000000,        798.5602000000000,        29.25778000000000
      0.03898760000000000,        42.97334000000000,        798.4876000000000,        29.24550000000000
      0.03908979000000000,        42.98863000000000,        798.4090000000000,        29.23223000000000
